contract_file_name,contract_id,question,expected_type,gold_value,predicted_value,group,score,is_correct,confidence,verdict,explanation,precision,recall,f1,cosine_similarity,token_f1,hybrid_text_score,status,raw_answer,citations
Contract__9.pdf,Contract__9,What are the Substantial Completion Terms & Conditions?,long_text,"9.8.1 Substantial Completion of the entire Work shall be achieved when (a) the Work is sufficiently complete in accordance with the Contract Documents so the Owner can commence beneficial occupancy of the Project, (b) the Architect has issued a Certificate of Substantial Completion as provided in Section 9.8.4 below, (c) the Contractor has obtained all government approvals required or necessary to use or occupy the space where all or any of the Work was performed including, but not limited to, either a final, unconditional certificate of occupancy or a temporary certificate of occupancy that permits occupancy of the entire Project and is subject to conditions acceptable to the Owner, in the Owner’s reasonable judgment, and (d) the Owner, Contractor and Architect have 
agreed upon the punch-list.

However, the completion of the Elevator is excluded.  The County and Fire Marshall will NOT issue a TCO or CO.  In addition, our qualifications states ""Proposal assumes completion without Certificate of Occupancy"" and ""The current project design is not adequate to achieve Beneficial Occupancy and Certificate of Occupancy"" and ""TI contractor is responsible to provide Beneficial Occupancy and Certificate of Occupancy.""","Substantial Completion terms and conditions are outlined as follows: When the Contractor considers the Work, or a portion thereof designated in the Contract Documents for separate completion, is substantially complete, the Contractor shall prepare and submit to the Architect and Owner a comprehensive list of items to be completed or corrected prior to final payment together with the estimated value of completion or correction of such items (the 'Punchlist'). The Architect and Owner have the right to modify and supplement the list of items on the Punchlist and to modify or establish the reasonable estimated value of completing or correcting such items. The failure to include an item on the Punchlist does not alter the responsibility of the Contractor to complete all Work in accordance with the Contract Documents. The Contractor shall complete all Punchlist items within thirty (30) days of Substantial Completion. The Owner shall afford the Contractor reasonable access during normal working hours to complete the Punchlist work provided the Contractor does not unreasonably interfere with or delay the Owner's use of the premises. Should the Contractor fail to complete the Punchlist within said thirty (30) days, the Owner may exercise its rights pursuant to Section 2.5. When the Work or designated portion thereof is substantially complete, the Architect will prepare a Certificate of Substantial Completion that shall establish the date of Substantial Completion and establish the responsibilities of the Owner and Contractor for security, maintenance, heat, utilities, damage to the Work, and insurance. Warranties required by the Contract Documents shall commence on the date of Substantial Completion of the Work or designated portion thereof. The Certificate of Substantial Completion shall be submitted to the Owner and Contractor for their written acceptance of responsibilities assigned to them in the Certificate. Upon such acceptance, and consent of surety if any, the Owner shall make payment of retainage applying to the Work or designated portion thereof. Such payment shall be adjusted for Work that is incomplete or not in accordance with the requirements of the Contract Documents.",descriptive_metrics,0.4,,0.8,partial,"The predicted answer captures some aspects of the Substantial Completion terms and conditions but misses key details such as the specific conditions for Substantial Completion, the exclusion of the elevator, and the qualifications regarding the Certificate of Occupancy.",,,,0.4,0.4,0.4,mismatch,"Substantial Completion terms and conditions include the preparation of a Punchlist by the Contractor, completion of Punchlist items within thirty days, preparation of a Certificate of Substantial Completion by the Architect, and responsibilities for security, maintenance, heat, utilities, damage to the Work, and insurance.","['c00094', 'c00093', 'c00095']"
Contract__9.pdf,Contract__9,What is the Final Completion Definition Article #?,identifier,4.3.4,9.10,categorical_accuracy,1.0,False,0.0,incorrect,The predicted answer '9.10' does not match the gold answer '4.3.4'.,,,,,,,mismatch,9.10,"['c00096', 'c00100']"
Contract__9.pdf,Contract__9,What is the Final Completion Definition?,text,"4.3.4 Contractor agrees to and shall achieve full and final completion of the entire Work, including, but not limited to, punch list, clean up and demobilization (“Final Completion”), within a reasonable time after Substantial Completion, but in all events within Thirty (30) days thereafter (the “Final Completion Date”).","Final Completion is achieved when the Work is ready for final inspection and acceptance, and upon receipt of a final Application for Payment, the Architect and Owner will promptly make such inspection. When the Owner finds the Work acceptable under the Contract Documents and the Contract fully performed, the Owner will promptly approve Contractor’s final Application for Payments.",descriptive_metrics,0.3,,0.7,partial,"The predicted answer captures some aspects of the final completion process but misses key details such as the specific time frame and the inclusion of punch list, clean up, and demobilization. There is also a slight contradiction in the definition of when final completion is achieved.",,,,0.3,0.3,0.3,mismatch,"Final Completion is achieved when the Work is ready for final inspection and acceptance, and upon receipt of a final Application for Payment, the Architect and Owner will promptly make such inspection. When the Owner finds the Work acceptable under the Contract Documents and the Contract fully performed, the Owner will promptly approve Contractor’s final Application for Payments.",['c00096']
Contract__9.pdf,Contract__9,Are there Project Interim Milestones?,boolean,No,True,categorical_accuracy,1.0,False,0.0,incorrect,The predicted answer 'True' contradicts the gold answer 'No'.,,,,,,,mismatch,Yes,"['c00179', 'c00185']"
Contract__9.pdf,Contract__9,What is the Payment Terms (Progress & Final) Article #?,identifier,9,12,categorical_accuracy,0.0,False,0.0,incorrect,The predicted answer '12' does not match the gold answer '9'.,,,,,,,mismatch,ARTICLE 12 PAYMENTS,"['c00144', 'c00154']"
Contract__9.pdf,Contract__9,What is the Payment Terms for Retainage Reduction Article #?,identifier,12.1.11,12.1.8.2,categorical_accuracy,1.0,False,0.0,incorrect,The predicted answer '12.1.8.2' does not match the gold answer '12.1.11'.,,,,,,,mismatch,12.1.8.2,"['c00149', 'c00154']"
Contract__9.pdf,Contract__9,What are the Payment Terms & Conditions for Retainage Reduction?,long_text,"12.1.11 The Agent and the Contractor shall agree upon a mutually acceptable procedure for review and approval of payments to Subcontractors, and the percentage of retainage held on Subcontracts, and the Contractor shall execute subcontracts in accordance with those agreements.","For each progress payment made prior to Substantial Completion of the Work, the Owner may withhold ten (10%) percent as retainage from the payment otherwise due. Retainage shall not be held on Fee, General Conditions, and Insurance. Upon fifty (50%) percent of Substantial Completion of the Work, the Contractor may submit for a reduction of the retainage, so that the remaining retainage shall not be less than 5% of the Contract Sum. The retained amount shall be reduced to five (5%) percent on all future applications for payment. At the Owner’s reasonable discretion, retainage may not be released for line items where the Owner reasonably believes it is necessary to protect its interests and ensure any incomplete Work is properly completed. Upon achieving Substantial Completion of the entire Work, the Owner shall continue to hold until final completion of the entire Work (including but not limited to punchlist Work) TWO HUNDRED PERCENT (200%) of the Owner’s reasonable estimate of the value of the punchlist Work, any Claims the Owner may have, and all other amounts that the Owner is entitled to withhold. Retainage with respect to punchlist Work shall be paid upon completion of all such punchlist items to the reasonable satisfaction of the Owner.",descriptive_metrics,0.2,,0.9,weak,"The predicted answer provides details on retainage but does not address the mutually acceptable procedure for review and approval of payments to Subcontractors, which is a key part of the gold answer.",,,,0.2,0.2,0.2,mismatch,"For each progress payment made prior to Substantial Completion of the Work, the Owner may withhold ten (10%) percent as retainage from the payment otherwise due. Retainage shall not be held on Fee, General Conditions, and Insurance. Upon fifty (50%) percent of Substantial Completion of the Work, the Contractor may submit for a reduction of the retainage, so that the remaining retainage shall not be less than 5% of the Contract Sum. The retained amount shall be reduced to five (5%) percent on all future applications for payment. At the Owner’s reasonable discretion, retainage may not be released for line items where the Owner reasonably believes it is necessary to protect its interests and ensure any incomplete Work is properly completed. Upon achieving Substantial Completion of the entire Work, the Owner shall continue to hold until final completion of the entire Work (including but not limited to punchlist Work) TWO HUNDRED PERCENT (200%) of the Owner’s reasonable estimate of the value of the punchlist Work, any Claims the Owner may have, and all other amounts that the Owner is entitled to withhold. Retainage with respect to punchlist Work shall be paid upon completion of all such punchlist items to the reasonable satisfaction of the Owner.","['c00149', 'c00151']"
Contract__9.pdf,Contract__9,What are the Terms and Conditions for Payment of Offsite Stored Material?,long_text,Allowed with proper backup,"Payments for materials and equipment stored offsite are subject to the Owner's prior approval and must be stored at a mutually acceptable location. The Contractor must comply with procedures satisfactory to the Owner to establish the Owner’s title to such materials and equipment or otherwise protect the Owner’s interest. This includes the costs of applicable insurance naming the Owner and the Lender as additional insureds, specifying the address where the stored materials and equipment are located, and covering storage and transportation to the site.",descriptive_metrics,0.45,,0.8,partial,"The predicted answer provides detailed conditions for payment of offsite stored material, which includes the requirement for proper backup (insurance and procedures to protect the Owner's interest). However, it is more detailed than the gold answer and captures more specific conditions.",,,,0.4,0.45,0.45,mismatch,Payments for materials and equipment stored offsite are subject to the Owner's prior approval and must be stored at a mutually acceptable location. The Contractor must comply with procedures satisfactory to the Owner to establish the Owner’s title to such materials and equipment or otherwise protect the Owner’s interest.,"['c00086', 'c00136']"
Contract__9.pdf,Contract__9,How many days within Approved Application for Owner Payment?,number,"First day of the next month.  So July Payment, due September 1st.",15,categorical_accuracy,1.0,False,0.0,incorrect,"The predicted answer '15' does not match the gold answer 'First day of the next month. So July Payment, due September 1st.'",,,,,,,mismatch,fifteen days,"['c00087', 'c00089']"
Contract__9.pdf,Contract__9,What is the Dispute Resolution Article #?,identifier,13,15,categorical_accuracy,0.0,False,0.0,incorrect,The predicted answer '15' does not match the gold answer '13'.,,,,,,,mismatch,15,"['c00128', 'c00130']"
Contract__9.pdf,Contract__9,How many days notice must the Owner give IMC for CM Termination for Convenience?,number,0,,categorical_accuracy,1.0,False,0.0,incorrect,"The predicted answer is missing, while the gold answer specifies 0 days notice.",,,,,,,mismatch,,[]
Contract__9.pdf,Contract__9,What are the Warranty Terms & Conditions?,long_text,1 year from Substantial Completion,"The Contractor warrants to the Owner and Architect that materials and equipment furnished under the Contract will be of good quality and new unless otherwise required or permitted by the Contract Documents, that the Work will be free from defects not inherent in the quality required or permitted and that the Work will conform to the requirements of the Contract Documents. Work not conforming to these requirements, including substitutions not properly approved and authorized, may be considered defective. The Contractor’s warranty excludes remedy for damage or defect caused by abuse, modification not executed by the Contractor, improper or insufficient maintenance, improper operation, or normal wear and tear and normal usage. If required by the Architect or Owner, the Contractor shall furnish satisfactory evidence as to the kind and quality of materials and equipment. The Contractor further agrees that each Subcontract shall contain a warranty of the work performed thereunder in the same form as the above-stated warranty of Contractor. Included in said warranty shall be the statement that it shall be enforceable directly by the Owner, if the Owner so elects. The warranty of any Subcontractor shall not relieve the Contractor of its warranty as set forth above and the Owner may look to the Contractor, directly, and in the first instance to correct any defects in the Work. The warranties provided in this Section 3.5 shall be in addition to and not in limitation of any other warranties, guarantees or remedies allowed by the Contract Documents or otherwise prescribed by law. The Contractor shall procure and deliver to the Owner, no later than the date claimed by the Contractor as the date of Substantial Completion, all warranties required by the Contract Documents. All warranties under this Section 3.5 shall commence as of the date of Substantial Completion of the Work. In no event shall the commencement of the use of building systems in connection with system testing and trial operations prior to the Substantial Completion of the entire Project be deemed to commence the term of any warranty, it being understood and agreed that any such warranty shall not commence until the Substantial Completion of the entire Project and that Contractor shall obtain, at no additional cost to Owner, any extended warranties required in connection therewith. The Contractor agrees to assign to the Owner, at the time of Substantial Completion of the Work, all manufacturer's warranties required by the Contract Documents relating to materials and labor used in the Work and further agrees to perform the Work in such manner so as to preserve all such manufacturer's warranties. In addition to any warranties described above or contained in the description of the Work attached hereto, Contractor agrees to guarantee all work and to replace without cost to Owner any and all defects due to imperfect workmanship or defects in materials.",descriptive_metrics,0.2,,0.8,weak,"The predicted answer provides a detailed description of warranty terms and conditions, but it does not specifically mention the duration of the warranty, which is '1 year from Substantial Completion' as stated in the gold answer.",,,,0.2,0.2,0.2,mismatch,"The Contractor warrants to the Owner and Architect that materials and equipment furnished under the Contract will be of good quality and new unless otherwise required or permitted by the Contract Documents, that the Work will be free from defects not inherent in the quality required or permitted and that the Work will conform to the requirements of the Contract Documents.","['c00039', 'c00038']"
Contract__9.pdf,Contract__9,What are the As-Built / Record Documents Requirements?,long_text,Hard Copies at Final Completion,"The As-Built / Record Documents requirements include the following: All CAD based work must be provided on the latest release of Autocad or compatible DXF or DWG drawing format. If non-CAD based drawings are allowed, they must be prepared by skilled draftsmen and all site-kept as-built markups must be transferred to a clean set of drawings. Particular attention should be given to concealed work. Required items include CAD based Architectural Drawings (2 hard copies and 1 electronic file), CAD based Mechanical, Electrical, Sprinkler drawings (2 hard copies and 1 electronic file), 2 hard copies of BAS Drawings with all control points and program sequence of operations, and As-Builts not CAD based (2 hard copies and one reproducible copy). All documentation must be submitted in a professional manner by qualified project engineering staff, and final project retainage will not be released until all required documentation is submitted, reviewed, and approved. The Owner reserves the right to have closeout documentation professionally prepared if not received complete within one month of substantial completion, with the cost deducted from the contractor’s final payment.",descriptive_metrics,0.4,,0.8,partial,"The predicted answer provides a detailed list of requirements for As-Built / Record Documents, which includes the need for hard copies at final completion. However, it goes beyond the gold answer by specifying additional details and formats, which are not mentioned in the gold answer.",,,,0.3,0.4,0.4,mismatch,"The As-Built / Record Documents requirements include CAD based work in Autocad or compatible formats, non-CAD based drawings by skilled draftsmen, attention to concealed work, and specific required items such as CAD based Architectural and Mechanical, Electrical, Sprinkler drawings, BAS Drawings, and non-CAD based As-Builts. All documentation must be submitted professionally and final retainage is contingent on approval.","['c00169', 'c00171']"
Contract__9.pdf,Contract__9,What are the Final Payment Terms & Conditions?,long_text,"9.10.1 Upon receipt of the Contractor’s or the Owner’s written notice that the Work is ready for final inspection and acceptance and upon receipt of a final Application for Payment, the Architect and Owner will promptly make such inspection. When the Owner finds the Work acceptable under the Contract Documents and the Contract fully performed, the Owner will promptly approve Contractor’s final Application for Payments","Final payment terms and conditions include the following: (1) submission of a certificate evidencing that required insurance is in force and will not be canceled without prior notice to the Owner, (2) consent of surety to final payment, (3) documentation of special warranties, and other warranties required by the Contract Documents, (4) other data establishing payment or satisfaction of obligations, such as receipts and releases and waivers of liens, claims, security interests, or encumbrances, (5) submission of a final accounting for the Cost of the Work and a final Application for Payment, (6) issuance of a final Certificate for Payment by the Architect, (7) provision of required close-out documents, including warranties, as-built drawings, manuals, and training for the operation and maintenance of equipment, (8) execution of AIA Document G706, (9) submission of lien waivers executed by the Contractor and Subcontractors, (10) delivery of all spare parts required by the Contract Documents, and (11) final releases from the Contractor and Subcontractors certifying that all payrolls, bills for materials and equipment, and other indebtedness connected with the Work have been paid or will be paid from proceeds of final payment. Final payment shall be made no later than 45 days after satisfaction of these requirements. Acceptance of final payment by the Contractor, Subcontractor, or supplier constitutes a waiver of claims except those previously made in writing and identified as unsettled at the time of final Application for Payment.",descriptive_metrics,0.45,,0.8,partial,"The predicted answer includes some relevant details about final payment terms and conditions but also introduces additional information not present in the gold answer. The core aspects of final inspection, acceptance, and approval are covered, but the prediction is more detailed and includes extra conditions.",,,,0.4,0.45,0.45,mismatch,"Final payment terms and conditions include submission of required insurance certificates, consent of surety, documentation of warranties, data establishing payment or satisfaction of obligations, final accounting and Application for Payment, issuance of final Certificate for Payment, provision of close-out documents, execution of AIA Document G706, submission of lien waivers, delivery of spare parts, and final releases from the Contractor and Subcontractors. Final payment shall be made no later than 45 days after satisfaction of these requirements.","['c00097', 'c00100', 'c00154', 'c00152', 'c00096', 'c00098']"
Contract__9.pdf,Contract__9,List the Owner / Project Required Reports,list,"Allowance Status, Contingency Status, Schedule Update, Executive Summary","['Monthly written reports on the progress of the entire Work', 'Daily logs containing records of weather, work in progress, number of workers, equipment on site, problems affecting progress, accidents, and injuries', 'Cost control reports including monitoring of actual costs, estimates for uncompleted tasks, and variances between actual and estimated costs', 'Certificates of Occupancy from all required governing authorities', 'List of all subcontractors and major suppliers', 'List of all emergency contacts and warranty contacts', 'Warranties from all contractors and major subcontractors', 'Service and Maintenance Contracts', 'Complete submittals of all installed materials', 'Certificates of Inspection for elevators, mechanical, and electrical systems', 'HVAC Balancing Report', 'Certified letters from mechanical and electrical engineers of record', 'Keying Schedule', 'Release of Liens forms from major subcontractors, vendors, and material suppliers', 'Copy of interior finish schedule with deviations noted', 'Complete operation and maintenance manuals for all mechanical and electrical system components', 'Complete valve tag charts referenced to location by plan room number']",descriptive_metrics,0.1,,0.9,incorrect,"The predicted answer lists various types of reports and documents, but it does not match the specific reports listed in the gold answer.",,,0.1,0.1,0.1,0.1,mismatch,List of required reports and documentation,"['c00045', 'c00046', 'c00169', 'c00171']"
Contract__9.pdf,Contract__9,Is Owner Allowed to Occupy Building Prior to Substantial Completion Article?,boolean,No,True,categorical_accuracy,1.0,False,0.0,incorrect,The predicted answer 'True' contradicts the gold answer 'No'.,,,,,,,mismatch,"The Owner may occupy or use any completed or partially completed portion of the Work at any stage when such portion is designated by separate agreement with the Contractor, provided such occupancy or use is consented to by the insurer and authorized by public authorities having jurisdiction over the Project.","['c00094', 'c00095']"
Contract__9.pdf,Contract__9,What is the Labor?,text,Non-Union,Wages or salaries of construction workers directly employed by the Contractor to perform the construction of the Work at the site.,descriptive_metrics,0.0,,1.0,incorrect,The predicted answer does not match the gold answer in meaning and directly contradicts it.,,,,0.0,0.0,0.0,mismatch,Wages or salaries of construction workers directly employed by the Contractor to perform the construction of the Work at the site.,['c00133']
Contract__9.pdf,Contract__9,List all Contract Agreement Exhibit / Appendix (Letter / Number /Name),list,"Seriously?

Exhibit A – Insurance Requirements (2 pages) 
Exhibit A-1 – Owner’s Instructions (2 pages) 
Exhibit B – Scope of Work Documents - Drawings, Specifications and Addenda (4 pages) 
Exhibit C  Schedule of Values, Scope of Work, Qualifications and Clarifications (10 pages) 
Exhibit D – Contractor’s Rate Schedule (3  pages) 
Exhibit E – Contractor’s Key Personnel (1 page) 
Exhibit F – Closeout Document Requirements (2 pages) 
Exhibit G – Contractor’s Partial Waiver and Subordination of Lien (1 page) 
Exhibit H – Subcontractor Partial Waiver and Subordination of Lien (1 page) 
Exhibit I – Contractor’s Final Release and Indemnification Agreement (1 page) 
Exhibit J – Subcontractor’s/Supplier’s Final Release and Indemnification Agreement (1 page) 
Exhibit K – INTENTIONALLY OMMITTED 
Exhibit L – Construction Schedule (4 pages) 
Exhibit L-1 – Logistics Plan (1 page)",['Exhibit K'],descriptive_metrics,0.1,,0.5,weak,"The predicted answer only includes 'Exhibit K', which is a small part of the gold answer. It does not capture the majority of the important content.",,,0.1,0.1,0.1,0.1,mismatch,Exhibit K,['c00178']
Contract__9.pdf,Contract__9,Are there any Contract Agreement / Specifications Containing BIM Requirements?,boolean,No,True,categorical_accuracy,1.0,False,0.0,incorrect,The predicted answer 'True' contradicts the gold answer 'No'.,,,,,,,mismatch,Building Information Models Use and Reliance,"['c00014', 'c00004']"
Contract__9.pdf,Contract__9,What are the Cyber Indemnification / Hacking Article Terms & Conditions?,long_text,"Silent, but 12.1.1 has our standard language about changing payment information.","The Cyber Indemnification / Hacking Article Terms & Conditions are outlined in Section 3.18 of the AIA Document A201® – 2017. The Contractor is required to indemnify, defend, and hold harmless the Owner, Owner’s lenders, Architect, Architect’s consultants, and all entities designated as Additional Insureds from and against liabilities, fines, claims, suits, demands, damages, losses, and expenses, including attorneys’ fees, arising out of or resulting from performance of the Work. This indemnification extends to claims by employees of the Contractor or Subcontractors and is not limited by the amount or type of damages, compensation, or benefits payable under workers’ compensation acts, disability benefit acts, or other employee benefit acts. The Contractor must also indemnify against claims and liens from Subcontractors and suppliers for non-payment, and against costs, damages, and expenses arising from failure to comply with applicable laws and regulations. The Contractor is responsible for any reasonable expenses incurred by indemnified parties, including legal fees, and must assume the defense of claims upon request, using attorneys satisfactory to the indemnified parties.",descriptive_metrics,0.0,,1.0,incorrect,The predicted answer provides detailed indemnification terms that are not related to the specific question about Cyber Indemnification / Hacking Article Terms & Conditions. The gold answer indicates that the contract is silent on this issue except for a standard clause about changing payment information.,,,,0.0,0.0,0.0,mismatch,"The Contractor shall indemnify, defend, and hold harmless the Owner and other designated parties from liabilities and claims arising from the Work, including claims by employees and Subcontractors, and must comply with applicable laws and regulations.","['c00059', 'c00060']"
